loanApproved,age,employed,monthly_income,retirement_savings,portfolio_allocation
False,68,0,558.5136544970945,413459.13422936795,0.01836571052635816
False,78,0,85.44032693986425,443571.0166344244,0.0820699673516172
False,40,0,731.7210952609475,382034.31861387176,0.3685571661505237
True,45,1,3268.456784705199,291246.45251625986,0.6269643719971874
False,64,0,312.5590859297549,480799.4221830529,0.0803419948728501
True,48,1,3928.0361513936564,310987.9273251975,0.9771695630814656
False,45,0,30.50959749016091,425451.0847341361,0.4058204702043672
True,76,1,11130.547897699917,367130.34932823194,0.35227755674227423
False,62,0,328.51250712592616,365536.91765219194,0.0628261890468863
True,45,1,5418.606224006803,291218.4285717263,0.3739183782437625
True,71,1,13090.285439432288,461979.87841583096,0.09461984073558938
False,69,0,821.891862823941,366333.79653027415,0.17874257240087899
True,40,1,5499.161905809137,259134.78414444727,0.4349928786859921
False,63,0,330.4464366587917,432578.8209813468,0.6077064852861721
True,23,1,12693.975931864461,148971.45850359104,0.743448561441666
False,37,0,457.5044134154458,367411.7916806649,0.2933662438325476
False,76,0,379.0978481892755,510770.80420048686,0.3362060492973602
True,44,1,13437.886577768022,284801.743288997,0.09861885062207187
True,26,1,8247.904262618076,168409.05912304856,0.5506693153632958
False,20,0,132.69913200316574,436473.7102774747,0.9916310033986956
False,27,0,851.5773231687674,452710.44460986013,0.43007960911756615
False,45,0,395.5885220804445,426528.5428328155,0.4979869605106759
True,51,1,8949.473272706391,330896.1633256148,0.30249978369252195
False,64,0,472.3342567591403,338023.64376225474,0.26429476517189865
False,37,0,578.1557539306126,395131.2225697743,0.27053349089734435
False,44,0,96.7733906118915,380450.4418496705,0.1803932451158643
True,48,1,5654.7086314866,312632.5789813451,0.8283978188799815
True,26,1,12043.081730738228,170144.11115818887,0.11511305406895778
True,43,1,8323.543220026822,278280.48113710503,0.4335889432333494
False,69,0,714.8861153856778,520383.18068151805,0.11052679940667098
False,52,0,990.9734607433263,419622.2176230603,0.29620757236084005
True,54,1,6474.638233153971,349831.4799075899,0.22049757029073724
True,48,1,14667.71245253115,312935.5601802302,0.125557475910951
True,71,1,12002.704094119626,460349.6947660464,0.3878054604022535
True,36,1,14545.51714317822,233308.53601531097,0.6587582466894398
True,75,1,4460.101716612368,459859.62400009687,0.7178785461495898
False,39,0,8.664493702769448,461589.36487287487,0.06036607189347276
True,75,1,9902.511922584155,458012.3752461876,0.22769122278762266
False,34,0,627.6805748772624,399622.6922447144,0.5723179079542482
False,26,0,724.5827033280619,362015.9141011701,0.18099195501280663
True,47,1,10927.494370445407,304881.9495982926,0.10196909823662736
False,75,0,913.8314623815938,398771.99745130097,0.008386515104713554
False,33,0,466.9948770158657,466410.03622489324,0.9068373573892988
False,77,0,186.65369543619016,435005.63269305404,0.7050121337798091
True,35,1,3538.2634329927896,227031.67058436785,0.17314062416030673
False,24,0,569.4460203270971,435195.39263420587,0.5620939947453618
True,55,1,8009.707477532889,357547.13680629135,0.2788128488010406
False,30,0,749.2713697689894,342417.51331801806,0.9529357238210107
True,71,1,5685.99469401568,460287.19925651356,0.33641135493437
True,67,1,9745.147264711393,435036.0446498317,0.08158143224417713
True,43,1,3720.4950907484786,278926.72716739925,0.9179061054689658
False,18,0,624.6458072149826,401695.7006777107,0.8962364702586018
False,57,0,262.36952237202036,344967.52326817345,0.31124718849717736
True,73,1,7098.81696812944,469255.869452045,0.1661422987550203
True,75,1,12685.85285436813,505539.9057812444,0.13554653811251816
False,71,0,914.5871139702365,518873.3274232785,0.08363663611481464
False,73,0,745.4248080083349,475860.3983407077,0.7144129789505205
False,44,0,747.9296517191851,341079.98393311247,0.5129011930759605
False,44,0,280.2373069974956,412925.60896938597,0.8474489466751813
False,74,0,534.901519526517,390622.9110823135,0.3302189673009046
False,64,0,351.29666943737936,441114.9779425103,0.16569354012449022
False,30,0,39.42476007075291,422952.73557228106,0.2161204928134729
False,48,0,882.3342649864353,455126.4680138303,0.05823821478746494
True,72,1,14049.70986658728,467748.0689333597,0.4842043341192257
False,35,0,464.64607591297556,396344.5282890542,0.6499032246183618
False,76,0,470.6226206098999,438045.94200836215,0.1623186436481444
False,22,0,994.8072571761711,452713.3476159942,0.16289550242355533
False,72,0,418.4713880953479,426510.9843079739,0.7474378049531065
False,59,0,889.1332526566073,404754.01362478995,0.872129589439194
False,42,0,342.86637343206706,473526.75297844334,0.18661772157622847
True,47,1,9061.720877799851,306711.8398561288,0.01637450320720435
False,52,0,527.4495190953211,381857.53096129635,0.43164437452278226
True,55,1,7116.726005422886,356539.46276281244,0.5651075335563349
False,41,0,840.2254112739863,357821.12151518953,0.1288692065510012
True,59,1,5578.820279912667,382394.1104463737,0.7808733016964908
False,70,0,379.2793509895479,357671.25139106467,0.8669603598509457
False,52,0,482.085624038749,415276.10053013475,0.4488867952938961
False,28,0,710.2817267042136,418301.8823421174,0.8516591013913051
True,35,1,11600.276554881006,228645.13788602356,0.07678306717268679
False,77,0,628.2655738326912,431080.96521334356,0.17547470710204727
False,48,0,654.8026427208539,521346.98947277013,0.3058608661892308
False,26,0,564.0071146235251,388224.8523911959,0.1835684523857759
True,75,1,9015.31098119106,470440.58448376326,0.08901166989892462
False,73,0,82.68565022201236,416711.191541558,0.48455701549052577
True,64,1,8212.534695472095,416529.98344003694,0.6009016825939314
True,25,1,9691.500130072123,163051.32075803465,0.4406174058310032
True,80,1,3276.0982358206797,517645.9666445457,0.03606044102155548
True,70,1,3621.319912816208,453950.9719501969,0.6603729695495729
False,48,0,402.73315353713366,487808.8767067801,0.6637025553890682
True,46,1,7641.349950946804,298062.61014600575,0.980181894577855
True,50,1,5779.5474362934465,324920.28393685794,0.7082324151484334
False,61,0,44.65792525380674,350639.60454434715,0.2959027419707818
True,26,1,8529.039166578421,169433.16305431235,0.6440159543835708
False,19,0,414.5848959677375,503561.33781000995,0.6828831762988674
True,19,1,7592.483080413142,124628.44901740477,0.5763469329439368
False,25,0,976.1881239205911,493356.3065363842,0.45478928050356293
False,48,0,935.8434062985099,456075.9593309301,0.7744561955883273
False,74,0,438.2723600135408,408440.0066735911,0.5856894601767181
True,31,1,9609.444765516158,202475.87479148494,0.08905328745015184
False,63,0,171.57087496975132,485503.38605592714,0.6428802035330303
False,38,0,487.3845918110122,416034.3061083885,0.9679813977597043
False,59,0,550.4218755090866,454235.16159271233,0.707080371802351
False,28,0,939.6644130308779,465811.13942334166,0.4585198864431205
True,42,1,4970.750975697436,273746.50606806885,0.9947412270301161
True,71,1,6236.352745192718,460433.06575898954,0.19147154630332874
True,77,1,5533.212943083357,476596.9925409665,0.4209138290181349
True,62,1,6810.121872824827,402501.2584617552,0.09283990438338019
False,41,0,545.2660992798925,400250.70958789,0.4224035169810777
False,80,0,407.99213983592153,394239.88936807704,0.42621410530314374
True,31,1,9350.064868874038,201267.70634094975,0.011292205339423544
False,28,0,595.4455821268307,473241.0335387012,0.8393793953020007
False,30,0,500.50198888284615,415583.59617247945,0.46551460344090934
False,72,0,686.6963491790639,341619.09087007336,0.1216880420075267
True,22,1,5406.429263900445,144097.3548606667,0.35864124520570795
False,49,0,849.7903132121951,368542.88629193057,0.40575356915415606
True,78,1,10291.966928050337,477046.2291189179,0.2222372353293144
False,67,0,532.2583483160744,363184.7518621159,0.3565648301163523
True,33,1,11479.816565373572,214571.98770215345,0.26059567452551824
False,23,0,844.8286534336077,390549.1990892365,0.22233290186417032
True,54,1,5358.486064439099,349843.5222569997,0.6763916252218681
True,50,1,12241.658905011282,326285.99325710826,0.5666061560680484
True,35,1,8045.193951738685,227847.13061056216,0.29600934863095407
True,58,1,7895.5264060192285,377488.32644462417,0.9505166973348648
True,47,1,6476.184100237397,304830.5692477744,0.9835513571251898
False,41,0,459.6043470253519,400617.8786276192,0.470159940918207
True,75,1,12779.39446553961,339894.8530472,0.13556934818979816
False,67,0,999.5572489918278,447870.34798785363,0.6669710278892623
False,39,0,797.2226796656671,449348.76621376426,0.0654722048033689
True,54,1,7357.903718804983,350487.00952565466,0.4504499835023371
False,34,0,657.9789348703406,340107.72731212084,0.00037808488215040903
True,32,1,5388.482481693281,207839.4511056169,0.22297760760016605
True,34,1,11909.080029680144,221955.86776863367,0.20005605923612735
True,40,1,9945.69869304737,259827.00823877682,0.13094969186846472
False,21,0,966.7620925789264,498852.6795441357,0.15315561434310698
True,22,1,6793.967926068025,143168.7877353673,0.08015822710132214
False,35,0,118.5242555058027,421316.1425899856,0.08110177289032827
False,28,0,267.12537747267373,466311.5830775404,0.9807155778549794
True,44,1,14717.363431786272,287037.2012176111,0.18465131964726322
False,61,0,677.8846631308026,491741.0758392014,0.2762055088686307
True,75,1,9303.0111852611,399889.43227979814,0.390929990683603
True,79,1,13309.71083498207,460392.17730233853,0.8727263610805709
False,67,0,434.5293996912201,349410.4809133092,0.9215666809514211
False,79,0,907.7140260263293,480136.1112558682,0.2812724146789036
False,20,0,421.58654711314534,499438.8421535938,0.1793438981394323
True,46,1,10701.159217445887,298660.93555083097,0.8882748777483289
True,27,1,13027.175990268937,174377.8273837556,0.7249207909542671
True,28,1,13003.556390870543,181946.8106029872,0.34326102707971196
False,52,0,299.01516817850285,404002.24386425153,0.39594459918677793
True,40,1,13736.049669419175,259124.53691623628,0.42069255567067254
True,40,1,4723.210698190824,260046.01943140657,0.6082564317874811
False,50,0,145.2316433762355,507652.1364500683,0.6116745697235921
False,70,0,947.1739312881363,467108.1883849454,0.5231916337105056
True,51,1,4967.094488942962,330288.79476184363,0.08172143295140422
False,33,0,448.3774009965167,468108.9318272373,0.348147831461306
False,41,0,488.09717881026984,468648.9466258,0.1351219919824609
False,25,0,763.6001760469519,454221.55569188227,0.6838974970129003
False,29,0,816.4744094318808,447275.7521332832,0.6187362247449026
True,45,1,5522.668304937195,293732.20311186643,0.5935538053300978
True,56,1,14038.621517678774,362897.57005101617,0.5235952394730654
True,50,1,12938.042798024531,324897.2041659984,0.286491107069643
False,38,0,180.0407740494685,460934.50416585105,0.8527579170836737
True,21,1,12942.514871431982,136952.8142381387,0.24596745344247495
True,29,1,12692.818545471871,189430.28148670282,0.7014181726499726
False,49,0,359.3800264610033,463873.7500111626,0.009670767623561782
True,32,1,8041.81197391956,208844.5109086253,0.8841688071977156
True,20,1,7362.239693712481,130295.86427635093,0.7879843022124371
True,71,1,4719.804260355844,461341.31297722424,0.79569844889866
False,77,0,31.304145377360705,340129.7121184147,0.928915238393157
True,49,1,7578.134008386783,318015.58419158333,0.8952476846277406
True,71,1,7380.123137522357,461881.4809973957,0.3350739197063488
True,49,1,4695.202127235307,317817.6693772702,0.08444028174718854
False,63,0,243.0018084393215,504190.83275063225,0.923389246280982
True,26,1,13877.061019715891,167944.8529525391,0.2926542654373948
False,46,0,879.6037337143669,498220.4910070114,0.028219850982729833
False,60,0,744.4458812709381,349283.4645461774,0.5271386471194486
True,75,1,4531.142611201043,429266.3259767387,0.9450271905828918
False,24,1,3174.0293148299975,156825.2558647687,0.1372363321351926
False,74,0,41.978368526638945,365238.4833829536,0.0866033813894046
True,19,1,10981.7968209304,124180.719405519,0.7907779894274846
False,73,0,247.23316102498293,433777.8414635481,0.9287067509377919
True,45,1,14724.401516791355,293609.7800406146,0.9269040402931404
False,46,0,535.7191245684514,341207.9915132276,0.06718595100724234
True,43,1,5760.474817880884,278848.4311937991,0.35234564013939196
False,65,0,927.313876759558,347627.9278146977,0.23031480648401448
True,20,1,10645.503280480525,130007.56351067602,0.3703036673975033
False,45,0,311.09061988224306,360635.724537601,0.03862993109318469
False,50,0,82.5027657576517,444545.6924062128,0.323431940417758
True,57,1,5742.3891482038935,369920.89299604326,0.3628435395819428
False,63,0,960.1484958049613,485778.92131054075,0.4330846282453017
False,51,0,461.3931265489727,450268.05063837866,0.46757570120140723
True,43,1,7708.157347101993,280656.3223305162,0.19828639032476658
False,54,0,124.94847875260773,371419.11879396986,0.5417135202413597
True,25,1,11288.599020047508,161240.20185823023,0.5999315850630904
False,28,0,552.1624539224089,396854.964394106,0.7638257397863354
True,25,1,8357.342160530625,162333.59924329916,0.08618008450338566
True,18,1,5257.13451134345,118241.5941290094,0.32249030082023133
False,59,0,338.8898841069585,423502.5412495319,0.43938107694998363
True,68,1,11220.54693285071,440789.66263026913,0.3909801301269801
False,28,0,21.252851070693524,497111.6969994101,0.5008948779625525
False,54,0,406.7524512523079,489741.6424950933,0.9130643532354686
True,45,1,11527.50432296554,292332.9678854406,0.007716893129963154
True,80,1,11666.560889386392,438551.1530877205,0.35193956112234837
True,26,1,13363.782248427175,169921.3346311463,0.5486483665833549
True,35,1,14960.560251117,227540.78549625573,0.34120572973804997
False,21,1,3178.565889589491,136422.165301491,0.5391613509588855
False,54,0,615.6160365740815,459358.22308859555,0.7212883667809308
True,42,1,8580.348340227873,272166.68184374215,0.71207482647939
True,22,1,4584.015838957027,143811.13664854688,0.7959794339880975
False,28,0,924.9449897368735,505481.4284166958,0.4891371803253022
True,66,1,7240.843811660115,429991.97014670307,0.7289840724025519
True,19,1,6040.6302766342205,123206.27936947375,0.7889847573427001
False,79,0,280.7956559648079,469216.02688547806,0.15921836885703422
True,61,1,4823.834218454349,395618.160617901,0.6046699705749903
True,28,1,7126.927030840436,181983.29931458994,0.758551027218112
True,28,1,7222.113403169519,181409.90779409284,0.40495595554909714
True,62,1,14132.946347308562,403218.1829861656,0.07055492492387949
True,44,1,13105.732913175918,286340.09601607954,0.4768010433461838
False,52,0,616.7975802969314,354681.8821756514,0.8206708950277708
True,60,1,4407.394536324613,390056.74108105205,0.7807944828154916
True,65,1,7785.192839478982,421661.21008462965,0.4815193244615493
True,31,1,5959.0018824510435,201981.6763369053,0.602402721604044
False,54,0,120.56816725127051,359203.50890479184,0.1589524000181679
False,66,0,343.5826624568744,501633.7413629834,0.14782516127523282
False,24,0,0.32938982731045563,381074.9403830403,0.31503272861265375
False,26,0,236.62781064111226,437738.76376262546,0.33806965911291986
False,31,0,68.26852806768946,415802.14719573315,0.25486639000184386
True,51,1,6649.464792994285,332502.36751976697,0.028823595595626417
False,43,0,500.6365112113772,359257.61619849154,0.09661369156985389
True,22,1,5860.435413943042,143065.35734781207,0.6115760388490742
True,58,1,13799.177886677991,378075.8130620791,0.4729467923037546
True,23,1,11907.446178828593,149849.2237538307,0.47099198686833954
True,70,1,10079.614665779298,454204.2839740899,0.6976963463034942
False,47,0,952.8789693342643,391632.8295630967,0.1831590048176971
False,32,0,817.0356204225626,361983.097771143,0.2966553812745578
False,80,0,825.1744734639861,433428.7489014807,0.04403821438936417
True,60,1,8598.140303061391,389691.2239096862,0.8725339693128583
False,19,1,5025.239985827397,123848.46585318183,0.1363221200940159
False,54,0,539.9447670042812,385537.42020036874,0.6166109563999285
False,67,0,841.0212909767735,440568.7556109958,0.09052976517293365
True,27,1,3248.7431930286616,174724.78007168544,0.7154605262672716
False,44,0,3.762028383704652,490678.42825267476,0.3411336886250588
False,41,0,916.8526312003394,425999.13381534984,0.430073714233404
False,55,0,935.3681571941577,480020.9240945612,0.1979548000179877
True,71,1,6782.834875277999,462261.5476229136,0.678354199530724
False,34,1,3744.509361617962,220405.93972337223,0.01846329291569415
False,21,0,268.20153762664603,385497.9957560134,0.18886498036243715
True,35,1,7309.724791154214,227633.43369704756,0.5868761334501704
True,38,1,10997.238230151595,247137.28116498768,0.8217835888395898
False,43,0,362.8516302202578,371649.1153853921,0.2757171320162537
True,29,1,12940.87837207624,187996.07451768927,0.774408151263812
False,30,0,294.49926516904026,417451.2801741419,0.3667382533649858
True,40,1,3968.695150121626,261081.1681406675,0.4086942089490371
True,20,1,7305.993405796233,131250.79473492273,0.7569791441586442
True,54,1,13935.327620988928,350482.50166538154,0.5641163303157528
False,39,0,942.6238709425301,483128.190702527,0.19433794498554402
True,29,1,7881.568229158749,187242.27524633735,0.30707912689371597
True,50,1,9756.177080430678,325414.3889291095,0.7684094251077606
True,65,1,4240.233492693711,423028.8825549678,0.6922226725800488
False,72,0,192.93678833807436,335794.5033713141,0.4401484975832859
True,80,1,14848.32308406669,426125.8110826989,0.8495758596148045
True,26,1,6851.078015372035,168694.71098955383,0.34498977088311267
True,45,1,7248.658815019826,293264.2823318167,0.6023335389154414
True,18,1,11385.75691908631,117820.65983346004,0.5380742287901629
False,23,0,466.703868599354,343148.7229317339,0.855072104669119
True,39,1,12375.248096493719,252951.79374504654,0.9710216571535244
True,19,1,13721.45421873948,124340.35879615255,0.023087632040396433
True,66,1,10807.789913693763,430188.0339872438,0.5782307418079303
False,22,0,391.06400140938314,427758.1697561627,0.3636175080641577
True,30,1,8272.374749869185,194189.4407449604,0.43313556139849363
True,34,1,5559.2451778169025,222247.5920851115,0.6221994111834637
False,35,0,152.24582531746134,406192.5790048122,0.9925505390734051
False,63,0,873.5266251167285,420471.6089381349,0.7084225926160324
True,28,1,5981.058490219163,182395.0000425226,0.18169199120976243
False,54,0,534.8473085270995,421750.5465945026,0.7512569954153192
True,65,1,4764.768285935878,423251.294277577,0.839009468232808
False,64,0,551.2384097996134,410879.07011708245,0.7839491473676398
False,51,0,745.4933116990742,406856.0414187751,0.8615562439028218
True,66,1,12748.006711099373,429438.9784811648,0.11862289383549562
True,45,1,13044.529463975392,291760.3444416281,0.418155227123012
False,74,0,852.5823145256536,485094.2152336177,0.3335229218785305
True,48,1,5607.424169941337,312797.55311469873,0.4196943214423441
True,66,1,7233.188436205197,427848.8551273884,0.7804728286613549
True,71,1,4660.898236343154,462015.76292817324,0.962457340399843
False,59,0,961.387884494488,417402.76226026827,0.10019305736416162
False,70,0,992.431050481009,432287.85977135,0.08846497636314077
False,79,0,695.4710386413,494037.4067017474,0.47064309770536106
True,56,1,12135.414054391766,363106.4213138507,0.31471528677825966
False,36,0,37.442933220620866,448742.0030632454,0.24347893410228383
False,33,0,38.66273224085581,480290.47754639486,0.5633743840641562
False,22,0,923.1359323043838,432812.8651461469,0.3417301352785487
True,31,1,9580.95264676974,200468.9932760908,0.5825645634268425
True,38,1,11998.046205171919,248114.69037175833,0.14147042975416402
False,26,0,779.9919740632275,387883.7698409531,0.3869559942791564
True,21,1,12850.805588983498,136191.17582426217,0.6070245725595422
True,59,1,4808.2303817425345,383295.30935374013,0.39997594474942755
False,66,0,403.24399675349764,359365.00713855645,0.3676397139176698
False,58,0,965.518344187477,355662.3144776611,0.06875683751095496
True,72,1,14403.920470506555,466967.25243531365,0.3354094710003035
True,80,1,8257.16661049311,356508.0536546351,0.9520570334847974
False,33,1,3298.0137567471606,213981.37443913394,0.20765294904215104
False,73,0,794.970388649013,419599.65271459403,0.17358828009253324
False,20,0,776.0155282463736,341450.6518816518,0.6712712576705236
False,77,0,624.7380504008381,389490.7966744704,0.4225062588809453
True,55,1,13611.343832783885,356780.4396388796,0.4695727140117918
True,39,1,10154.168796932272,254103.58201241677,0.20957599101863555
True,55,1,10880.90684392379,357340.586843781,0.45306874533136
False,65,0,891.6208360584593,379480.46986833785,0.19735710749554491
False,56,0,973.0529492445567,359892.3972680025,0.5518819932201
True,61,1,6484.090764962057,397103.93613969145,0.020948474708511355
True,47,1,13737.819206110558,305400.9175195299,0.037707057594979276
False,54,0,303.30612211083496,480961.19051290734,0.18729114801570057
False,39,0,965.8636158421577,440729.0467719793,0.5249222720573335
True,29,1,11167.990116350895,187531.07417761002,0.8622777048624316
False,34,0,547.4771796059379,471201.29554369504,0.10914212759998232
False,48,0,620.1530987172416,466610.9110230229,0.8633695521372937
True,66,1,6513.790523731731,430100.3267470564,0.4472647330484212
False,63,0,471.1904414736334,459146.9228900721,0.13008066835633236
False,40,0,164.52384145713228,365726.45893317286,0.8694550218585537
True,31,1,6194.045173294934,202585.2073013248,0.48390940877170907
True,80,1,12213.087586184982,352463.6962691799,0.09256609699500373
True,55,1,8742.673505997109,357176.2883829602,0.8466596557911732
True,55,1,6210.97484793983,357495.52623347816,0.4010299072725769
False,49,0,386.6541014095454,377834.26350063964,0.35582164512523107
True,33,1,10278.311095133517,214692.89018630935,0.4332905466823401
False,43,0,332.1148387834273,464899.88077856146,0.22134540749156484
False,80,0,101.55258700850078,387044.0859538796,0.5672629011845808
False,18,0,768.6950821950588,433124.63594682276,0.9915454694976327
False,25,0,601.4039333823013,366570.5705286593,0.7558637036604008
False,33,0,208.42556954203783,508869.92180975806,0.784185036908595
True,71,1,7606.14672266761,461619.0933950885,0.7811028451096586
False,28,0,456.3890100444343,516592.382730865,0.13377116028995617
True,43,1,5502.275769336374,278473.5755959284,0.6449142168868106
False,47,0,146.55900460563586,392697.36079508904,0.5703007745551871
True,79,1,10293.167503330646,514967.05277198844,0.856144633443706
False,32,0,324.75407263020975,401588.73786779924,0.4001096408539353
False,63,0,707.2311005254844,465842.4639307946,0.17894672001100131
False,68,0,529.8567532960476,455202.0159990905,0.6564353773343607
False,38,0,466.0182811441669,517981.48332595587,0.3368061274138431
True,62,1,6974.393611281824,401734.2057566155,0.24978320039228719
False,65,0,812.1271317816278,454040.9485614186,0.23979952238850488
True,57,1,4450.179245586675,369692.94266674324,0.9341940568911796
True,66,1,11743.703440154717,428625.41315657913,0.8211061213892988
False,50,0,591.6995715790265,495344.24116591195,0.6181936521313326
False,28,0,404.9086341838462,399913.574837011,0.225052466464701
False,55,0,119.88160284746819,520981.44063642045,0.3053679150896612
True,68,1,10081.558327031657,442374.2611176076,0.8001588802559912
False,60,0,516.3498431018556,473290.50030637474,0.04842348932679885
False,53,0,833.1755667636177,461534.530958589,0.41271431234695766
False,53,0,155.43774569577363,515278.1204774169,0.5192094191533293
False,44,0,191.206136357155,404315.84877223393,0.8431622002209399
True,22,1,9743.096288341692,143798.13117921483,0.581548574056592
False,20,0,506.3495901763445,498524.66492919705,0.08283678432401298
True,32,1,7004.714671709468,208075.64470357506,0.177433369035926
False,47,0,365.5778536528389,425117.6313110175,0.5494660924315666
True,35,1,14981.668705590826,227357.9644342448,0.21536577217021247
False,63,0,809.6463685143262,507904.43695966026,0.5855604115863866
True,75,1,8713.241962788179,417820.5733146765,0.5298369271476612
False,53,0,604.5424836739276,487885.74499190965,0.41695265934282655
True,21,1,7054.883869753568,136320.01526934223,0.6917000287249011
False,49,0,989.4035426472248,457473.98998887336,0.23811566968843023
True,72,1,11338.850763787987,467443.76065318513,0.08837085332274885
True,63,1,6062.248640447942,409349.46305479214,0.9682945309801868
True,46,1,9045.193258515485,298910.1962835353,0.4314754445407992
False,32,1,3281.0123862074634,206997.97980927172,0.9697755400873421
False,78,0,692.5952109978767,457035.48507939564,0.8002691016514168
False,36,0,890.3455816150602,379108.5959772882,0.4347311955971491
True,46,1,9773.825278946588,298557.52501640626,0.13427231025217734
False,24,0,541.26881948275,468025.8445424782,0.14993810244307848
True,75,1,14652.937704406704,468067.9433717363,0.011641214236089548
False,39,0,34.47964350361576,435726.77522089286,0.6281709067219408
False,35,0,507.33003971533077,413228.58544817456,0.05509087015250336
True,79,1,13496.524192341969,483461.5021488898,0.8471805368988576
True,40,1,8017.001507237141,258723.91027307196,0.44904955217866793
False,19,0,509.0947193451939,513165.64057825884,0.5551816107610245
False,19,0,310.59508527026804,489122.46814827935,0.42597147822904635
True,20,1,12656.326850406896,129560.88147845722,0.10237618981515617
False,23,0,923.5107788408123,400513.1365850818,0.7190811214359968
True,61,1,3116.9618914370326,397587.1296897791,0.7835105297023084
False,44,0,701.7202857591664,458703.3086118082,0.5124274978022317
True,21,1,9302.88367138712,135478.14016342163,0.5908122486470049
False,66,0,313.26123102482507,403972.73310218664,0.08888359089277631
False,55,0,166.13758673906787,336733.60504486493,0.7054855021227487
True,56,1,7190.7125538987275,364783.07292478724,0.7517684153851286
False,30,0,399.73995750172406,453161.56572392606,0.3544762745312007
False,62,0,646.7091795080577,395917.21872827294,0.8325268110535327
True,49,1,12799.69334377029,319457.8123754986,0.983349537022825
True,37,1,14858.250472491385,240752.7391180129,0.06442636209958075
False,36,0,93.74572601506725,518559.2889929377,0.14948505492340558
True,25,1,10681.112440877829,162331.07990257232,0.049893336810340805
True,76,1,8406.468592175721,401361.9053375324,0.03274021901123436
False,45,0,266.40509829707185,466179.2954592794,0.8627095926848473
False,53,0,550.0839817527661,465442.9177283269,0.4014586477067984
False,74,0,872.7428675264499,494731.03973082337,0.9272469368321707
False,76,0,282.12094783873175,510267.3714049882,0.9046254224030609
True,46,1,3141.824457115256,298839.91752693406,0.3443976026402652
False,62,0,28.626877946467122,511512.5135114159,0.24497580735634117
False,27,1,4560.137808891587,176050.3795688752,0.049745124295380805
False,79,0,297.68513322370126,499760.6175652584,0.9989756714338021
False,74,0,371.6666430373422,343381.07101637806,0.40723819761861046
False,55,0,191.35862319538754,500550.79379069,0.8170870288223255
True,70,1,5670.559173000656,454796.4652601234,0.5210982518414414
True,20,1,14203.132820506436,129375.95358295117,0.5409483397822572
False,19,0,195.1372227842808,469355.4183234314,0.4456742259533235
False,35,0,713.419530786858,400744.0305754314,0.31629397166212936
True,37,1,5228.07717296159,240216.9190928619,0.752284625885629
True,58,1,12617.762642667445,375726.4899014946,0.1991615806570416
True,61,1,14890.521068612748,395848.7181488755,0.24432246656950307
True,49,1,12652.679901736645,319106.1625228268,0.43880577130704035
True,44,1,12653.284671740741,286950.44830677705,0.44759092121591193
False,71,0,61.769857069972176,483059.0122236654,0.006856425810354949
False,76,0,406.1601269120592,336495.4325435441,0.6973447019178961
True,29,1,4454.62971287891,188683.24527833308,0.12508312926567855
True,70,1,7338.811811393359,454917.7551732248,0.2143319058531712
False,42,0,494.1195444934335,453111.8013524004,0.9337927733574771
False,79,0,122.9874113256415,447094.63191486074,0.031350430062585755
True,73,1,8877.969601273535,501114.4565106388,0.409570304205094
False,46,0,967.5563388916319,488873.79145303095,0.6416955678886802
True,51,1,13619.695177938054,331032.11094657873,0.1041113616088678
True,78,1,6516.213444568484,503170.8188817601,0.5923935196231996
True,34,1,3740.0677531658616,222231.1320476368,0.12311603893706913
False,40,0,842.470216087698,362933.14462719066,0.9866405321972115
True,40,1,12696.297668501478,260892.0478252032,0.9514371713792831
True,45,1,12244.314077395997,291436.89308416296,0.7781136344522873
False,23,0,855.1604434440616,512763.03331991134,0.7379008268351277
True,72,1,10824.447954098447,466980.38078894577,0.5333488072302375
False,25,0,961.9471910259523,515173.4185958992,0.0464192167346803
False,23,0,765.5564786450824,392184.853678949,0.12973949529684214
False,69,0,355.09827654112934,366481.2960283248,0.8587314719637239
True,68,1,7500.250399387277,442983.1888526511,0.07153983725820767
True,49,1,8365.761502220852,318960.8500496088,0.6539244320910924
False,33,0,548.2965067095766,423062.2667862213,0.403777933038322
True,71,1,7980.629091975524,462206.72324667283,0.4040673179585509
False,23,0,345.84234448690097,375395.77660473867,0.42767836722924435
True,22,1,7802.219348497452,141861.64996797335,0.3283186975248147
False,55,0,603.7749259035556,516507.4180793036,0.04821231844870244
True,71,1,4694.473909341887,461291.46216246695,0.05031825154387626
False,19,0,165.30356563429416,424739.5785017644,0.10289111862692124
True,36,1,14831.690022766608,233731.6169529471,0.33880626718833495
True,24,1,7609.139128543803,156762.21286406036,0.9054433623782527
True,60,1,10907.670655216127,390418.21947148343,0.7128022690413391
False,59,0,540.7067603054729,386001.2442337186,0.29553625861299293
True,47,1,8128.189541682919,304772.1660013834,0.8407614029405744
False,61,0,865.0342829258503,516689.46188191604,0.3580723602638286
False,21,0,857.1502379377695,434011.8035244634,0.5524687442053906
True,29,1,5189.109880559443,188249.30089049114,0.7755473632921308
True,47,1,10700.306733445408,306609.55087198474,0.8676889619160423
True,31,1,5472.784933640988,202797.669758543,0.5253715752010616
False,76,0,236.46273732832955,501169.37628277915,0.7402994233310218
False,54,0,712.833300220005,439101.6131086899,0.9535136001268052
True,40,1,11209.835700939748,259051.57656496455,0.6676796337019222
False,77,0,239.89895614905754,356396.685856468,0.37180443699558907
False,58,0,817.6344947465493,343304.7361522428,0.26283262040324384
